"","lngdp","treated","fips","year_qtr","state"
"1358",13.5250847248414,0,17,2014.25,"Illinois"
"1359",13.5393709475918,0,17,2014.5,"Illinois"
"1360",13.5451024281828,0,17,2014.75,"Illinois"
"1361",13.5498769550291,0,17,2015,"Illinois"
"1362",13.557055841246,0,17,2015.25,"Illinois"
"1363",13.5740311780785,0,17,2015.5,"Illinois"
"1364",13.5728579362618,0,17,2015.75,"Illinois"
"1365",13.5774069103514,0,17,2016,"Illinois"
"1366",11.6160234229738,0,18,1990,"Indiana"
"1367",11.6245048532919,0,18,1990.25,"Indiana"
"1368",11.632914953507,0,18,1990.5,"Indiana"
"1369",11.6412549134136,0,18,1990.75,"Indiana"
"1370",11.6495258932832,0,18,1991,"Indiana"
"1371",11.6712637929183,0,18,1991.25,"Indiana"
"1372",11.692539192234,0,18,1991.5,"Indiana"
"1373",11.7133713624399,0,18,1991.75,"Indiana"
"1374",11.7337783948131,0,18,1992,"Indiana"
"1375",11.748491536283,0,18,1992.25,"Indiana"
"1376",11.7629913363505,0,18,1992.5,"Indiana"
"1377",11.7772838936161,0,18,1992.75,"Indiana"
"1378",11.7913750488584,0,18,1993,"Indiana"
"1379",11.8123983764707,0,18,1993.25,"Indiana"
"1380",11.8329888090574,0,18,1993.5,"Indiana"
"1381",11.8531638151602,0,18,1993.75,"Indiana"
"1382",11.872939826841,0,18,1994,"Indiana"
"1383",11.8851939452993,0,18,1994.25,"Indiana"
"1384",11.8972997163709,0,18,1994.5,"Indiana"
"1385",11.9092606889001,0,18,1994.75,"Indiana"
"1386",11.9210802858889,0,18,1995,"Indiana"
"1387",11.9342015843337,0,18,1995.25,"Indiana"
"1388",11.947152941746,0,18,1995.5,"Indiana"
"1389",11.9599387038979,0,18,1995.75,"Indiana"
"1390",11.9725630519668,0,18,1996,"Indiana"
"1391",11.9949641934978,0,18,1996.25,"Indiana"
"1392",12.0168744990967,0,18,1996.5,"Indiana"
"1393",12.0383150179842,0,18,1996.75,"Indiana"
"1394",12.05930547373,0,18,1997,"Indiana"
"1395",12.0791153106427,0,18,1997.25,"Indiana"
"1396",12.0985403287743,0,18,1997.5,"Indiana"
"1397",12.1175951943788,0,18,1997.75,"Indiana"
"1398",12.1362937509223,0,18,1998,"Indiana"
"1399",12.147726909455,0,18,1998.25,"Indiana"
"1400",12.1590308271132,0,18,1998.5,"Indiana"
"1401",12.1702083931549,0,18,1998.75,"Indiana"
"1402",12.1812624010214,0,18,1999,"Indiana"
"1403",12.1822639546659,0,18,1999.25,"Indiana"
"1404",12.1832645062042,0,18,1999.5,"Indiana"
"1405",12.1842640576397,0,18,1999.75,"Indiana"
"1406",12.1852626109697,0,18,2000,"Indiana"
"1407",12.186105879764,0,18,2000.25,"Indiana"
"1408",12.1869484380552,0,18,2000.5,"Indiana"
"1409",12.1877902870395,0,18,2000.75,"Indiana"
"1410",12.1886314279102,0,18,2001,"Indiana"
"1411",12.1992645227664,0,18,2001.25,"Indiana"
"1412",12.2097857434421,0,18,2001.5,"Indiana"
"1413",12.2201974195756,0,18,2001.75,"Indiana"
"1414",12.2305018087867,0,18,2002,"Indiana"
"1415",12.2415821537505,0,18,2002.25,"Indiana"
"1416",12.2525410689251,0,18,2002.5,"Indiana"
"1417",12.2633811869893,0,18,2002.75,"Indiana"
"1418",12.274105055922,0,18,2003,"Indiana"
"1419",12.2918936267799,0,18,2003.25,"Indiana"
"1420",12.3093712869856,0,18,2003.5,"Indiana"
"1421",12.3265487183712,0,18,2003.75,"Indiana"
"1422",12.3434360615655,0,18,2004,"Indiana"
"1423",12.3564239740973,0,18,2004.25,"Indiana"
"1424",12.3692453612631,0,18,2004.5,"Indiana"
"1425",12.3819044392931,0,18,2004.75,"Indiana"
"1426",12.3944052662918,0,18,2005,"Indiana"
"1427",12.4055708356947,0,18,2005.25,"Indiana"
"1428",12.4177021640463,0,18,2005.5,"Indiana"
"1429",12.421361428765,0,18,2005.75,"Indiana"
"1430",12.4384890705525,0,18,2006,"Indiana"
"1431",12.4491717536227,0,18,2006.25,"Indiana"
"1432",12.4607032359292,0,18,2006.5,"Indiana"
"1433",12.4698666566534,0,18,2006.75,"Indiana"
"1434",12.4799777498826,0,18,2007,"Indiana"
"1435",12.5042828521716,0,18,2007.25,"Indiana"
"1436",12.5174907756585,0,18,2007.5,"Indiana"
"1437",12.5259834963522,0,18,2007.75,"Indiana"
"1438",12.5247736188091,0,18,2008,"Indiana"
"1439",12.5260561150929,0,18,2008.25,"Indiana"
"1440",12.5219302824377,0,18,2008.5,"Indiana"
"1441",12.5029238031481,0,18,2008.75,"Indiana"
"1442",12.4662229224735,0,18,2009,"Indiana"
"1443",12.4615052491415,0,18,2009.25,"Indiana"
"1444",12.4722948432095,0,18,2009.5,"Indiana"
"1445",12.5048355976427,0,18,2009.75,"Indiana"
"1446",12.5191519603113,0,18,2010,"Indiana"
"1447",12.5451521944424,0,18,2010.25,"Indiana"
"1448",12.5636037228821,0,18,2010.5,"Indiana"
"1449",12.5735589356806,0,18,2010.75,"Indiana"
"1450",12.5650923383954,0,18,2011,"Indiana"
"1451",12.5768772933747,0,18,2011.25,"Indiana"
"1452",12.588272538498,0,18,2011.5,"Indiana"
"1453",12.601534554721,0,18,2011.75,"Indiana"
"1454",12.6020192628622,0,18,2012,"Indiana"
"1455",12.6167143320072,0,18,2012.25,"Indiana"
"1456",12.6189303608578,0,18,2012.5,"Indiana"
"1457",12.6083493427208,0,18,2012.75,"Indiana"
"1458",12.6493215374671,0,18,2013,"Indiana"
"1459",12.6393539380794,0,18,2013.25,"Indiana"
"1460",12.6476189282093,0,18,2013.5,"Indiana"
"1461",12.655761954087,0,18,2013.75,"Indiana"
"1462",12.6755511369152,0,18,2014,"Indiana"
"1463",12.6866977912247,0,18,2014.25,"Indiana"
"1464",12.705307353419,0,18,2014.5,"Indiana"
"1465",12.7094929172355,0,18,2014.75,"Indiana"
"1466",12.7099370964555,0,18,2015,"Indiana"
"1467",12.7223991118815,0,18,2015.25,"Indiana"
"1468",12.7280073344979,0,18,2015.5,"Indiana"
"1469",12.7356120687403,0,18,2015.75,"Indiana"
"1470",12.7389894523204,0,18,2016,"Indiana"
"1471",10.935265353017,0,19,1990,"Iowa"
"1472",10.943353402414,0,19,1990.25,"Iowa"
"1473",10.951376559767,0,19,1990.5,"Iowa"
"1474",10.9593358580775,0,19,1990.75,"Iowa"
"1475",10.9672323058752,0,19,1991,"Iowa"
"1476",10.9840292131311,0,19,1991.25,"Iowa"
"1477",11.0005486387115,0,19,1991.5,"Iowa"
"1478",11.0167996017122,0,19,1991.75,"Iowa"
"1479",11.032790688525,0,19,1992,"Iowa"
"1480",11.0388977499409,0,19,1992.25,"Iowa"
"1481",11.0449677414314,0,19,1992.5,"Iowa"
"1482",11.0510011103124,0,19,1992.75,"Iowa"
"1483",11.0569982958517,0,19,1993,"Iowa"
"1484",11.0833687198997,0,19,1993.25,"Iowa"
"1485",11.109061574229,0,19,1993.5,"Iowa"
"1486",11.1341108077332,0,19,1993.75,"Iowa"
"1487",11.1585478800802,0,19,1994,"Iowa"
"1488",11.1690962318954,0,19,1994.25,"Iowa"
"1489",11.1795344764248,0,19,1994.5,"Iowa"
"1490",11.1898648886166,0,19,1994.75,"Iowa"
"1491",11.2000896736349,0,19,1995,"Iowa"
"1492",11.2193259187544,0,19,1995.25,"Iowa"
"1493",11.2381991036787,0,19,1995.5,"Iowa"
"1494",11.2567226795451,0,19,1995.75,"Iowa"
"1495",11.2749093635333,0,19,1996,"Iowa"
"1496",11.2904972827185,0,19,1996.25,"Iowa"
"1497",11.3058459434505,0,19,1996.5,"Iowa"
"1498",11.320962579577,0,19,1996.75,"Iowa"
"1499",11.3358541017584,0,19,1997,"Iowa"
"1500",11.3413806301475,0,19,1997.25,"Iowa"
"1501",11.3468767838104,0,19,1997.5,"Iowa"
"1502",11.3523428948122,0,19,1997.75,"Iowa"
"1503",11.3577792898019,0,19,1998,"Iowa"
"1504",11.3666966574241,0,19,1998.25,"Iowa"
"1505",11.3755352079247,0,19,1998.5,"Iowa"
"1506",11.384296322373,0,19,1998.75,"Iowa"
"1507",11.3929813458542,0,19,1999,"Iowa"
"1508",11.400817234605,0,19,1999.25,"Iowa"
"1509",11.4085921992882,0,19,1999.5,"Iowa"
"1510",11.4163071799692,0,19,1999.75,"Iowa"
"1511",11.423963095122,0,19,2000,"Iowa"
"1512",11.4286820717583,0,19,2000.25,"Iowa"
"1513",11.4333788842054,0,19,2000.5,"Iowa"
"1514",11.4380537396929,0,19,2000.75,"Iowa"
"1515",11.4427068425575,0,19,2001,"Iowa"
"1516",11.4560614195643,0,19,2001.25,"Iowa"
"1517",11.4692399996278,0,19,2001.5,"Iowa"
"1518",11.4822471613208,0,19,2001.75,"Iowa"
"1519",11.4950873068403,0,19,2002,"Iowa"
"1520",11.5072820709349,0,19,2002.25,"Iowa"
"1521",11.5193299126432,0,19,2002.5,"Iowa"
"1522",11.5312343301002,0,19,2002.75,"Iowa"
"1523",11.5429986979764,0,19,2003,"Iowa"
"1524",11.5602121184814,0,19,2003.25,"Iowa"
"1525",11.5771342442489,0,19,2003.5,"Iowa"
"1526",11.5937747703333,0,19,2003.75,"Iowa"
"1527",11.6101429156856,0,19,2004,"Iowa"
"1528",11.6371720115075,0,19,2004.25,"Iowa"
"1529",11.6634897212621,0,19,2004.5,"Iowa"
"1530",11.6891325329865,0,19,2004.75,"Iowa"
"1531",11.7141341974827,0,19,2005,"Iowa"
"1532",11.7195574475093,0,19,2005.25,"Iowa"
"1533",11.7330404347577,0,19,2005.5,"Iowa"
"1534",11.7244012114168,0,19,2005.75,"Iowa"
"1535",11.7396545804595,0,19,2006,"Iowa"
"1536",11.7610893800366,0,19,2006.25,"Iowa"
"1537",11.7589492558112,0,19,2006.5,"Iowa"
"1538",11.7778479927514,0,19,2006.75,"Iowa"
"1539",11.8063037829669,0,19,2007,"Iowa"
"1540",11.8339286706875,0,19,2007.25,"Iowa"
"1541",11.838993767876,0,19,2007.5,"Iowa"
"1542",11.8486545683935,0,19,2007.75,"Iowa"
"1543",11.8435305233134,0,19,2008,"Iowa"
"1544",11.8394195132074,0,19,2008.25,"Iowa"
"1545",11.8338851444847,0,19,2008.5,"Iowa"
"1546",11.8154493507911,0,19,2008.75,"Iowa"
"1547",11.8061620823353,0,19,2009,"Iowa"
"1548",11.8151241595537,0,19,2009.25,"Iowa"
"1549",11.8328544709718,0,19,2009.5,"Iowa"
"1550",11.8580459120693,0,19,2009.75,"Iowa"
"1551",11.8365512524619,0,19,2010,"Iowa"
"1552",11.8582016896475,0,19,2010.25,"Iowa"
"1553",11.8688711430593,0,19,2010.5,"Iowa"
"1554",11.8816090160969,0,19,2010.75,"Iowa"
"1555",11.8889892251069,0,19,2011,"Iowa"
"1556",11.8949922891498,0,19,2011.25,"Iowa"
"1557",11.9169895921628,0,19,2011.5,"Iowa"
"1558",11.9407911300207,0,19,2011.75,"Iowa"
"1559",11.9543817178108,0,19,2012,"Iowa"
"1560",11.9794794008601,0,19,2012.25,"Iowa"
"1561",11.9803883693062,0,19,2012.5,"Iowa"
"1562",11.9731691202438,0,19,2012.75,"Iowa"
"1563",12.0010268376507,0,19,2013,"Iowa"
"1564",11.9846588473301,0,19,2013.25,"Iowa"
"1565",11.9963634478172,0,19,2013.5,"Iowa"
"1566",12.00675547808,0,19,2013.75,"Iowa"
"1567",12.0167868949346,0,19,2014,"Iowa"
"1568",12.0523210527238,0,19,2014.25,"Iowa"
"1569",12.0630275695652,0,19,2014.5,"Iowa"
"1570",12.0674483058396,0,19,2014.75,"Iowa"
"1571",12.0803336701498,0,19,2015,"Iowa"
"1572",12.0986711596199,0,19,2015.25,"Iowa"
"1573",12.1136667442232,0,19,2015.5,"Iowa"
"1574",12.1194902674165,0,19,2015.75,"Iowa"
"1575",12.1145602450241,0,19,2016,"Iowa"
"1576",10.8565729802388,0,20,1990,"Kansas"
"1577",10.8666761831838,0,20,1990.25,"Kansas"
"1578",10.8766783315431,0,20,1990.5,"Kansas"
"1579",10.8865814268562,0,20,1990.75,"Kansas"
"1580",10.8963874117802,0,20,1991,"Kansas"
"1581",10.9098246345395,0,20,1991.25,"Kansas"
"1582",10.9230836897748,0,20,1991.5,"Kansas"
"1583",10.9361692404622,0,20,1991.75,"Kansas"
"1584",10.9490857688816,0,20,1992,"Kansas"
"1585",10.958056517938,0,20,1992.25,"Kansas"
"1586",10.9669475076269,0,20,1992.5,"Kansas"
"1587",10.9757601437473,0,20,1992.75,"Kansas"
"1588",10.9844957952559,0,20,1993,"Kansas"
"1589",11.0027787773416,0,20,1993.25,"Kansas"
"1590",11.0207334848516,0,20,1993.5,"Kansas"
"1591",11.0383714986257,0,20,1993.75,"Kansas"
"1592",11.055703797289,0,20,1994,"Kansas"
"1593",11.0634849580847,0,20,1994.25,"Kansas"
"1594",11.0712060396028,0,20,1994.5,"Kansas"
"1595",11.078867962498,0,20,1994.75,"Kansas"
"1596",11.0864716264236,0,20,1995,"Kansas"
"1597",11.1029326221237,0,20,1995.25,"Kansas"
"1598",11.1191270357291,0,20,1995.5,"Kansas"
"1599",11.135063364288,0,20,1995.75,"Kansas"
"1600",11.1507497049605,0,20,1996,"Kansas"
"1601",11.1705055760791,0,20,1996.25,"Kansas"
"1602",11.1898787020115,0,20,1996.5,"Kansas"
"1603",11.2088836317499,0,20,1996.75,"Kansas"
"1604",11.2275341001765,0,20,1997,"Kansas"
"1605",11.2405719738931,0,20,1997.25,"Kansas"
"1606",11.2534420468771,0,20,1997.5,"Kansas"
"1607",11.2661485835778,0,20,1997.75,"Kansas"
"1608",11.2786956879185,0,20,1998,"Kansas"
"1609",11.2897725386121,0,20,1998.25,"Kansas"
"1610",11.3007280356733,0,20,1998.5,"Kansas"
"1611",11.3115648093181,0,20,1998.75,"Kansas"
"1612",11.3222854051675,0,20,1999,"Kansas"
"1613",11.325227481059,0,20,1999.25,"Kansas"
"1614",11.3281609265251,0,20,1999.5,"Kansas"
"1615",11.3310857920516,0,20,1999.75,"Kansas"
"1616",11.3340021276824,0,20,2000,"Kansas"
"1617",11.3437313648338,0,20,2000.25,"Kansas"
"1618",11.3533668552811,0,20,2000.5,"Kansas"
"1619",11.3629103884016,0,20,2000.75,"Kansas"
"1620",11.3723637028245,0,20,2001,"Kansas"
"1621",11.3798768129506,0,20,2001.25,"Kansas"
"1622",11.387333896922,0,20,2001.5,"Kansas"
"1623",11.3947357841449,0,20,2001.75,"Kansas"
"1624",11.4020832857432,0,20,2002,"Kansas"
"1625",11.4127625295708,0,20,2002.25,"Kansas"
"1626",11.4233289311585,0,20,2002.5,"Kansas"
"1627",11.4337848502884,0,20,2002.75,"Kansas"
"1628",11.4441325734859,0,20,2003,"Kansas"
"1629",11.4589522670574,0,20,2003.25,"Kansas"
"1630",11.4735555406855,0,20,2003.5,"Kansas"
"1631",11.4879486244909,0,20,2003.75,"Kansas"
"1632",11.5021374833856,0,20,2004,"Kansas"
"1633",11.5137676102663,0,20,2004.25,"Kansas"
"1634",11.5252640308275,0,20,2004.5,"Kansas"
"1635",11.5366297844818,0,20,2004.75,"Kansas"
"1636",11.5478678081678,0,20,2005,"Kansas"
"1637",11.5555634096545,0,20,2005.25,"Kansas"
"1638",11.5717791077639,0,20,2005.5,"Kansas"
"1639",11.5670442638577,0,20,2005.75,"Kansas"
"1640",11.6183389792236,0,20,2006,"Kansas"
"1641",11.6366905723042,0,20,2006.25,"Kansas"
"1642",11.6424526012504,0,20,2006.5,"Kansas"
"1643",11.6555268505692,0,20,2006.75,"Kansas"
"1644",11.6940880170443,0,20,2007,"Kansas"
"1645",11.7116533653366,0,20,2007.25,"Kansas"
"1646",11.721775346777,0,20,2007.5,"Kansas"
"1647",11.7354208062417,0,20,2007.75,"Kansas"
"1648",11.7572510838721,0,20,2008,"Kansas"
"1649",11.771312600365,0,20,2008.25,"Kansas"
"1650",11.7705709210455,0,20,2008.5,"Kansas"
"1651",11.7431081831155,0,20,2008.75,"Kansas"
"1652",11.722026885424,0,20,2009,"Kansas"
"1653",11.7200046728899,0,20,2009.25,"Kansas"
"1654",11.7241664610808,0,20,2009.5,"Kansas"
"1655",11.7453062216369,0,20,2009.75,"Kansas"
"1656",11.731369993148,0,20,2010,"Kansas"
"1657",11.753303643206,0,20,2010.25,"Kansas"
"1658",11.7759664235056,0,20,2010.5,"Kansas"
"1659",11.7942699975731,0,20,2010.75,"Kansas"
"1660",11.8014896482478,0,20,2011,"Kansas"
"1661",11.8221806552979,0,20,2011.25,"Kansas"
"1662",11.8386905844478,0,20,2011.5,"Kansas"
"1663",11.8446363844897,0,20,2011.75,"Kansas"
"1664",11.8764846579951,0,20,2012,"Kansas"
"1665",11.8601821964557,1,20,2012.25,"Kansas"
"1666",11.8414375319103,1,20,2012.5,"Kansas"
"1667",11.8465579590509,1,20,2012.75,"Kansas"
"1668",11.8779920999714,1,20,2013,"Kansas"
"1669",11.8673919721066,1,20,2013.25,"Kansas"
"1670",11.8669990282504,1,20,2013.5,"Kansas"
"1671",11.8830880404871,1,20,2013.75,"Kansas"
"1672",11.8737139367405,1,20,2014,"Kansas"
"1673",11.8985007419801,1,20,2014.25,"Kansas"
"1674",11.9236898404589,1,20,2014.5,"Kansas"
"1675",11.9354508815617,1,20,2014.75,"Kansas"
"1676",11.9148242211988,1,20,2015,"Kansas"
"1677",11.9316621152716,1,20,2015.25,"Kansas"
"1678",11.932175128049,1,20,2015.5,"Kansas"
"1679",11.9296865328202,1,20,2015.75,"Kansas"
"1680",11.9110637976919,1,20,2016,"Kansas"
"1681",11.1333035268196,0,21,1990,"Kentucky"
"1682",11.1451715177529,0,21,1990.25,"Kentucky"
"1683",11.156900309873,0,21,1990.5,"Kentucky"
"1684",11.1684931306673,0,21,1990.75,"Kentucky"
"1685",11.1799530966586,0,21,1991,"Kentucky"
"1686",11.2001580361477,0,21,1991.25,"Kentucky"
"1687",11.2199628080745,0,21,1991.5,"Kentucky"
"1688",11.2393829560722,0,21,1991.75,"Kentucky"
"1689",11.2584331353628,0,21,1992,"Kentucky"
"1690",11.271525652619,0,21,1992.25,"Kentucky"
"1691",11.2844489687501,0,21,1992.5,"Kentucky"
"1692",11.2972074013578,0,21,1992.75,"Kentucky"
"1693",11.3098051048615,0,21,1993,"Kentucky"
"1694",11.3281007779582,0,21,1993.25,"Kentucky"
"1695",11.3460677246666,0,21,1993.5,"Kentucky"
"1696",11.3637175495321,0,21,1993.75,"Kentucky"
"1697",11.3810612532555,0,21,1994,"Kentucky"
"1698",11.393164537074,0,21,1994.25,"Kentucky"
"1699",11.4051230814895,0,21,1994.5,"Kentucky"
"1700",11.4169403074197,0,21,1994.75,"Kentucky"
"1701",11.428619515917,0,21,1995,"Kentucky"
"1702",11.4413274172423,0,21,1995.25,"Kentucky"
"1703",11.4538758521757,0,21,1995.5,"Kentucky"
"1704",11.4662687733289,0,21,1995.75,"Kentucky"
"1705",11.4785099881542,0,21,1996,"Kentucky"
"1706",11.4995412952347,0,21,1996.25,"Kentucky"
"1707",11.5201393819884,0,21,1996.5,"Kentucky"
"1708",11.540321736452,0,21,1996.75,"Kentucky"
"1709",11.5601048086552,0,21,1997,"Kentucky"
"1710",11.5714584891559,0,21,1997.25,"Kentucky"
"1711",11.5826847093851,0,21,1997.5,"Kentucky"
"1712",11.5937862994252,0,21,1997.75,"Kentucky"
"1713",11.6047659961356,0,21,1998,"Kentucky"
"1714",11.6179046579338,0,21,1998.25,"Kentucky"
"1715",11.6308729315516,0,21,1998.5,"Kentucky"
"1716",11.6436751798139,0,21,1998.75,"Kentucky"
"1717",11.6563156000954,0,21,1999,"Kentucky"
"1718",11.6517413077604,0,21,1999.25,"Kentucky"
"1719",11.647145995085,0,21,1999.5,"Kentucky"
"1720",11.6425294679865,0,21,1999.75,"Kentucky"
"1721",11.6378915296821,0,21,2000,"Kentucky"
"1722",11.6463280993058,0,21,2000.25,"Kentucky"
"1723",11.654694088266,0,21,2000.5,"Kentucky"
"1724",11.6629906677325,0,21,2000.75,"Kentucky"
"1725",11.6712189799644,0,21,2001,"Kentucky"
"1726",11.6821090114885,0,21,2001.25,"Kentucky"
"1727",11.6928817266579,0,21,2001.5,"Kentucky"
"1728",11.7035396262126,0,21,2001.75,"Kentucky"
"1729",11.7140851317755,0,21,2002,"Kentucky"
"1730",11.7276900102536,0,21,2002.25,"Kentucky"
"1731",11.7411122776361,0,21,2002.5,"Kentucky"
"1732",11.7543567712505,0,21,2002.75,"Kentucky"
"1733",11.7674281387242,0,21,2003,"Kentucky"
"1734",11.7751916477048,0,21,2003.25,"Kentucky"
"1735",11.7828953486359,0,21,2003.5,"Kentucky"
"1736",11.7905401559687,0,21,2003.75,"Kentucky"
"1737",11.7981269633405,0,21,2004,"Kentucky"
"1738",11.8119109128934,0,21,2004.25,"Kentucky"
"1739",11.8255074455983,0,21,2004.5,"Kentucky"
"1740",11.8389215896825,0,21,2004.75,"Kentucky"
"1741",11.8521581736943,0,21,2005,"Kentucky"
"1742",11.8697393992494,0,21,2005.25,"Kentucky"
"1743",11.8862805191602,0,21,2005.5,"Kentucky"
"1744",11.8980381946968,0,21,2005.75,"Kentucky"
"1745",11.919190253249,0,21,2006,"Kentucky"
"1746",11.9342048653728,0,21,2006.25,"Kentucky"
"1747",11.9386963417516,0,21,2006.5,"Kentucky"
"1748",11.9378205819413,0,21,2006.75,"Kentucky"
"1749",11.9396561819825,0,21,2007,"Kentucky"
"1750",11.952495659595,0,21,2007.25,"Kentucky"
"1751",11.9552366741991,0,21,2007.5,"Kentucky"
"1752",11.9684751372458,0,21,2007.75,"Kentucky"
"1753",11.9726767177516,0,21,2008,"Kentucky"
"1754",11.9858747515045,0,21,2008.25,"Kentucky"
"1755",11.9810836424168,0,21,2008.5,"Kentucky"
"1756",11.9629878323105,0,21,2008.75,"Kentucky"
"1757",11.95373841171,0,21,2009,"Kentucky"
"1758",11.9448766983142,0,21,2009.25,"Kentucky"
"1759",11.9569059093067,0,21,2009.5,"Kentucky"
"1760",11.9826853145041,0,21,2009.75,"Kentucky"
"1761",11.9879415110395,0,21,2010,"Kentucky"
"1762",12.017396943848,0,21,2010.25,"Kentucky"
"1763",12.0336281495785,0,21,2010.5,"Kentucky"
"1764",12.0385943800059,0,21,2010.75,"Kentucky"
"1765",12.0306889659116,0,21,2011,"Kentucky"
"1766",12.0465844129451,0,21,2011.25,"Kentucky"
"1767",12.0590159107365,0,21,2011.5,"Kentucky"
"1768",12.0802202651066,0,21,2011.75,"Kentucky"
"1769",12.0804697392278,0,21,2012,"Kentucky"
"1770",12.0905720032313,0,21,2012.25,"Kentucky"
"1771",12.0883527328815,0,21,2012.5,"Kentucky"
"1772",12.0772046480703,0,21,2012.75,"Kentucky"
"1773",12.1060865506542,0,21,2013,"Kentucky"
"1774",12.0990218132028,0,21,2013.25,"Kentucky"
"1775",12.1067218132738,0,21,2013.5,"Kentucky"
"1776",12.1160932319107,0,21,2013.75,"Kentucky"
"1777",12.1138257690177,0,21,2014,"Kentucky"
"1778",12.1314460773903,0,21,2014.25,"Kentucky"
"1779",12.1406270464551,0,21,2014.5,"Kentucky"
"1780",12.1466304493729,0,21,2014.75,"Kentucky"
"1781",12.1438514373478,0,21,2015,"Kentucky"
"1782",12.1617445116806,0,21,2015.25,"Kentucky"
"1783",12.1703573811059,0,21,2015.5,"Kentucky"
"1784",12.182814253953,0,21,2015.75,"Kentucky"
"1785",12.1614151799858,0,21,2016,"Kentucky"
"1786",11.4634935949516,0,22,1990,"Louisiana"
"1787",11.4657657209432,0,22,1990.25,"Louisiana"
"1788",11.4680326960795,0,22,1990.5,"Louisiana"
"1789",11.4702945436613,0,22,1990.75,"Louisiana"
"1790",11.4725512868319,0,22,1991,"Louisiana"
"1791",11.4590472536142,0,22,1991.25,"Louisiana"
"1792",11.445358362306,0,22,1991.5,"Louisiana"
"1793",11.4314794814989,0,22,1991.75,"Louisiana"
"1794",11.4174052631128,0,22,1992,"Louisiana"
"1795",11.4309993180714,0,22,1992.25,"Louisiana"
"1796",11.4444110504331,0,22,1992.5,"Louisiana"
"1797",11.4576452861421,0,22,1992.75,"Louisiana"
"1798",11.4707066620338,0,22,1993,"Louisiana"
"1799",11.4945501685525,0,22,1993.25,"Louisiana"
"1800",11.5178383768309,0,22,1993.5,"Louisiana"
"1801",11.5405965642911,0,22,1993.75,"Louisiana"
"1802",11.5628483207356,0,22,1994,"Louisiana"
"1803",11.5811283578396,0,22,1994.25,"Louisiana"
"1804",11.5990802251684,0,22,1994.5,"Louisiana"
"1805",11.6167154980656,0,22,1994.75,"Louisiana"
"1806",11.6340451500377,0,22,1995,"Louisiana"
"1807",11.6470957159813,0,22,1995.25,"Louisiana"
"1808",11.6599781564307,0,22,1995.5,"Louisiana"
"1809",11.6726967481427,0,22,1995.75,"Louisiana"
"1810",11.6852556067337,0,22,1996,"Louisiana"
"1811",11.6835180893032,0,22,1996.25,"Louisiana"
"1812",11.6817775476504,0,22,1996.5,"Louisiana"
"1813",11.6800339712294,0,22,1996.75,"Louisiana"
"1814",11.6782873494391,0,22,1997,"Louisiana"
"1815",11.683593971273,0,22,1997.25,"Louisiana"
"1816",11.6888725814535,0,22,1997.5,"Louisiana"
"1817",11.6941234741542,0,22,1997.75,"Louisiana"
"1818",11.6993469389392,0,22,1998,"Louisiana"
"1819",11.7114402016589,0,22,1998.25,"Louisiana"
"1820",11.7233889631271,0,22,1998.5,"Louisiana"
"1821",11.7351966358713,0,22,1998.75,"Louisiana"
"1822",11.7468665129438,0,22,1999,"Louisiana"
"1823",11.7570513396224,0,22,1999.25,"Louisiana"
"1824",11.7671334805643,0,22,1999.5,"Louisiana"
"1825",11.7771149857204,0,22,1999.75,"Louisiana"
"1826",11.7869978442622,0,22,2000,"Louisiana"
"1827",11.7895946172207,0,22,2000.25,"Louisiana"
"1828",11.7921846644109,0,22,2000.5,"Louisiana"
"1829",11.794768020583,0,22,2000.75,"Louisiana"
"1830",11.7973447202186,0,22,2001,"Louisiana"
"1831",11.7948679725873,0,22,2001.25,"Louisiana"
"1832",11.7923850754433,0,22,2001.5,"Louisiana"
"1833",11.7898959981732,0,22,2001.75,"Louisiana"
"1834",11.7874007099347,0,22,2002,"Louisiana"
"1835",11.803574381983,0,22,2002.25,"Louisiana"
"1836",11.8194906244235,0,22,2002.5,"Louisiana"
"1837",11.8351575038314,0,22,2002.75,"Louisiana"
"1838",11.8505827134732,0,22,2003,"Louisiana"
"1839",11.8856676369073,0,22,2003.25,"Louisiana"
"1840",11.9195632185941,0,22,2003.5,"Louisiana"
"1841",11.9523474565566,0,22,2003.75,"Louisiana"
"1842",11.9840909190361,0,22,2004,"Louisiana"
"1843",12.0340706583431,0,22,2004.25,"Louisiana"
"1844",12.081670879322,0,22,2004.5,"Louisiana"
"1845",12.1271078983151,0,22,2004.75,"Louisiana"
"1846",12.1705698124875,0,22,2005,"Louisiana"
"1847",12.1989070337453,0,22,2005.25,"Louisiana"
"1848",12.213490068308,0,22,2005.5,"Louisiana"
"1849",12.2339115229467,0,22,2005.75,"Louisiana"
"1850",12.2325539014464,0,22,2006,"Louisiana"
"1851",12.2425974202125,0,22,2006.25,"Louisiana"
"1852",12.2504339692289,0,22,2006.5,"Louisiana"
"1853",12.2460046441215,0,22,2006.75,"Louisiana"
"1854",12.2337753573691,0,22,2007,"Louisiana"
"1855",12.2490411346816,0,22,2007.25,"Louisiana"
"1856",12.2570033741987,0,22,2007.5,"Louisiana"
"1857",12.2689065897015,0,22,2007.75,"Louisiana"
"1858",12.2736425050156,0,22,2008,"Louisiana"
"1859",12.3081507800643,0,22,2008.25,"Louisiana"
"1860",12.3169787559136,0,22,2008.5,"Louisiana"
